Taxon	SKB8.640193	SKD9.640182	SKB1.640202	SKB6.640176	SKM3.640197	SKM1.640183	SKM7.640188	SKM4.640180	SKD6.640190	SKD3.640198	SKB2.640194	SKM5.640177	SKB3.640195	SKB5.640181	SKD2.640178	SKM8.640201	SKM2.640199	SKB4.640189	SKD7.640191	SKB7.640196	SKB9.640200	SKD8.640184	SKM9.640192	SKM6.640187	SKD4.640185	SKD1.640179
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Tsukamurellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89217528935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Williamsiaceae	0.0	0.0	0.0	0.000424133177818	0.0	0.000131648235914	0.0	0.0	4.79662317728e-05	8.55212520311e-05	0.0	0.000112334306897	0.000157133878064	0.000121891760117	9.89217528935e-05	0.0	0.0	0.000181471735777	0.0	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Yaniellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79662317728e-05	0.0	9.5785440613e-05	0.0	0.0	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Euzebiales;f__Euzebiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124797204543	0.000239831158864	0.0	0.0	0.0	0.0	0.0	9.89217528935e-05	0.0	0.0	0.0	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__MC47;f__	0.000512076470086	0.0	0.00320737696702	0.00381719860036	0.00221524829241	0.00236966824645	0.0	0.00162236365905	0.0023023791251	0.00290772256906	0.00421455938697	0.00269602336554	0.00369264613451	0.00329107752316	0.00504500939757	0.000231884057971	0.00240929705215	0.00263134016877	0.000650195058518	0.000347947112039	0.000327761389708	0.0	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Rubrobacterales;f__Rubrobacteraceae	8.53460783477e-05	0.000182282172803	0.0	0.0	0.000369208048735	0.000131648235914	0.0	0.000124797204543	4.79662317728e-05	0.000171042504062	0.000191570881226	0.000112334306897	7.85669390321e-05	0.000243783520234	0.0	0.000115942028986	0.0	9.07358678886e-05	0.000108365843086	0.0	0.0	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Solirubrobacterales;f__	0.000768114705129	0.00729128691214	0.00320737696702	0.00519563142827	0.00239985231678	0.0019747235387	0.000771922601894	0.00237114688631	0.00762663085188	0.00692722141452	0.00354406130268	0.00292069197933	0.00259270898806	0.00353486104339	0.00642991393807	0.000347826086957	0.00226757369615	0.00462752926232	0.00260078023407	0.000608907446068	0.000409701737135	0.00177427304091	0.000367647058824	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Solirubrobacterales;f__Patulibacteraceae	8.53460783477e-05	0.0	0.000200461060439	0.000742233061181	0.0	0.000263296471827	0.0	0.0	0.000287797390637	0.000256563756093	0.000287356321839	0.000224668613795	0.000628535512256	0.000365675280351	0.00029676525868	0.000115942028986	0.000425170068027	0.000544415207331	0.000108365843086	0.0	8.19403474271e-05	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Solirubrobacterales;f__Solirubrobacteraceae	0.000938806861825	0.00145825738243	0.00370852961812	0.00328703212809	0.00175373823149	0.0028962611901	0.000257307533965	0.00137276924997	0.00316577129701	0.00307876507312	0.0036398467433	0.000786340148281	0.00259270898806	0.00182837640176	0.00316549609259	0.0	0.00184240362812	0.00426458579076	0.00086692674469	0.000173973556019	0.000737463126844	0.000295712173484	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__	0.000256038235043	0.000729128691214	0.00140322742307	0.000742233061181	0.00249215432896	0.00171142706688	0.00036023054755	0.000998377636341	0.00326170376055	0.000427606260156	0.000862068965517	0.00179734891036	0.00109993714645	0.000731350560702	0.000395687011574	0.000347826086957	0.00212585034014	0.000453679339443	0.000216731686173	8.69867780097e-05	0.0	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__BRC1;c__PRR-11;o__;f__	0.0	0.00054684651841	0.000902074771976	0.00106033294454	0.00166143621931	0.00157977883096	0.000154384520379	0.000748783227256	0.000383729854183	0.000855212520311	0.000766283524904	0.000561671534487	0.000707102451288	0.000487567040468	0.000692452270254	0.0	0.000708616780045	0.000362943471554	0.000433463372345	0.0	8.19403474271e-05	0.0	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__;o__;f__	0.0	0.0	0.00010023053022	0.000106033294454	0.0	0.0	0.000102923013586	0.0	4.79662317728e-05	8.55212520311e-05	9.5785440613e-05	0.0	0.0	0.000121891760117	0.0	0.000579710144928	0.0	9.07358678886e-05	0.0	0.0	0.0	9.85707244948e-05	0.000294117647059	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	0.0	0.0	0.0	0.0	0.0	0.000131648235914	0.0	0.0	0.0	0.0	0.0	0.000112334306897	0.0	0.0	9.89217528935e-05	0.0	0.000141723356009	0.0	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0	0.0	0.0	0.0	9.23020121839e-05	0.0	0.0	0.0	4.79662317728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__;f__	8.53460783477e-05	0.00109369303682	0.0010023053022	0.00243876577245	0.000646114085287	0.000131648235914	0.000154384520379	0.000623986022713	0.00124712202609	0.00230907380484	0.000766283524904	0.000786340148281	0.000942803268385	0.00170648464164	0.00425363537442	0.000115942028986	0.000992063492063	0.00117956628255	0.00130039011704	0.000260960334029	8.19403474271e-05	0.000295712173484	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Cryomorphaceae	0.00230434411539	0.000182282172803	0.00010023053022	0.0	0.0	0.000263296471827	5.14615067929e-05	0.000374391613628	0.000191864927091	8.55212520311e-05	9.5785440613e-05	0.000449337227589	0.000157133878064	0.000121891760117	9.89217528935e-05	0.0	0.000141723356009	0.000181471735777	0.000433463372345	0.00191370911621	0.000819403474271	0.00019714144899	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae	0.0297857813433	0.00309879693766	0.00140322742307	0.00275686565582	0.0034151744508	0.00210637177462	0.0138946068341	0.00411830774991	0.00359746738296	0.00188146754468	0.00239463601533	0.00864974163109	0.00251414204903	0.00304729400293	0.00217627856366	0.0149565217391	0.00240929705215	0.00390164231921	0.00444299956654	0.0245302713987	0.0290888233366	0.00532281912272	0.0260294117647	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__	0.0140821029274	0.0925993437842	0.0344793023955	0.0295832891528	0.0361823887761	0.0263296471827	0.0669514203376	0.0384375389991	0.0497409823484	0.0695287779013	0.0458812260536	0.0435857110762	0.0409333752357	0.0420526572404	0.0560886338906	0.0635362318841	0.0301870748299	0.046456764359	0.156805374946	0.0291405706333	0.0279416584726	0.0723509117792	0.0377205882353	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Cyclobacteriaceae	0.000170692156695	0.0	0.000601383181317	0.001166366239	0.000923020121839	0.0019747235387	0.00298476739399	0.00287033570448	0.000527628549501	0.000171042504062	0.000287356321839	0.0041563693552	0.000942803268385	0.00170648464164	0.000593530517361	0.00208695652174	0.0015589569161	0.0023591325651	0.0	0.0	8.19403474271e-05	0.0	0.00147058823529	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flammeovirgaceae	0.0	0.0	0.00160368848351	0.000212066588909	0.00138453018276	0.000263296471827	0.000257307533965	0.000873580431798	0.00067152724482	0.000342085008125	0.000670498084291	0.000674005841384	0.000785669390321	0.000853242320819	0.000494608764467	0.000463768115942	0.000141723356009	0.000725886943109	0.000108365843086	0.0	0.0	0.0	0.000441176470588	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flexibacteraceae	0.00742510881625	0.0180459351075	0.0318733086098	0.0238574912523	0.0563965294443	0.0377830437072	0.0416323589955	0.0431798327717	0.0348234842671	0.0322415120157	0.039846743295	0.0534711300831	0.0483972344437	0.0185275475378	0.0252250469878	0.0761739130435	0.0410997732426	0.0253153071409	0.015062852189	0.018180236604	0.0185185185185	0.0230655495318	0.0442647058824	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Rhodothermaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.55212520311e-05	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Saprospiraceae	0.0	0.0	0.0010023053022	0.000318099883363	0.00147683219494	0.00157977883096	0.000102923013586	0.000374391613628	0.000719493476592	0.000684170016249	0.00153256704981	0.000337002920692	0.00204274041483	0.0	0.00029676525868	0.0	0.00141723356009	9.07358678886e-05	0.0	0.0	8.19403474271e-05	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Sphingobacteriaceae	0.0239822480157	0.0415603353992	0.00481106545054	0.00742233061181	0.00470740262138	0.00447604002106	0.0203272951832	0.0189691750905	0.0106005372218	0.00718378517061	0.00402298850575	0.0197708380139	0.00463544940289	0.00804485616772	0.0045504006331	0.0124057971014	0.00354308390023	0.012249342165	0.143801473775	0.0668058455115	0.1098820059	0.185017249877	0.0177941176471	0.0	0.0	0.0
k__Bacteria;p__CCM11b;c__;o__;f__	0.0	0.0	0.00010023053022	0.0	0.000184604024368	0.0	0.0	0.000249594409085	0.0	8.55212520311e-05	0.000191570881226	0.000112334306897	0.0	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiae (class);o__Chlamydiales;f__	0.0	0.0	0.00010023053022	0.0	0.000276906036552	0.0	0.0	0.000124797204543	0.0	8.55212520311e-05	0.0	0.0	0.000157133878064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiae (class);o__Chlamydiales;f__Parachlamydiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiae (class);o__Chlamydiales;f__Rhabdochlamydiaceae	0.0	0.0	0.00010023053022	0.000106033294454	0.0	0.0	0.0	0.0	0.0	0.0	9.5785440613e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__;o__;f__	0.0	0.0	0.0	0.0	9.23020121839e-05	0.0	0.0	0.0	0.000143898695318	0.0	0.0	0.000112334306897	7.85669390321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__BSV19;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112334306897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79662317728e-05	0.0	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__ZB1;o__;f__	0.0	0.0	0.00010023053022	0.0	0.000461510060919	0.000526592943655	0.0	0.000124797204543	9.59324635457e-05	0.0	0.000191570881226	0.000112334306897	0.000157133878064	0.0	9.89217528935e-05	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__	0.0	0.0	0.0	0.0	9.23020121839e-05	0.000131648235914	0.0	0.0	0.0	0.0	0.0	0.000112334306897	7.85669390321e-05	0.0	0.0	0.0	0.000283446712018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A4b;f__	0.000853460783477	0.00145825738243	0.00150345795329	0.00222669918354	0.00406128853609	0.00394944707741	0.00205846027172	0.00336952452265	0.00297390636992	0.00196698879672	0.00229885057471	0.00370703212761	0.00267127592709	0.00219405168211	0.00187951330498	0.00173913043478	0.00368480725624	0.00281281190455	0.000433463372345	0.0	0.000655522779417	0.000492853622474	0.00102941176471	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26;f__	0.0	0.0	0.000701613711537	0.000106033294454	0.000461510060919	0.000394944707741	0.0	0.000249594409085	0.00239831158864	0.000598648764218	0.000191570881226	0.00112334306897	0.000707102451288	0.0	0.00276980908102	0.0	0.00127551020408	0.000181471735777	0.0	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae	8.53460783477e-05	0.000182282172803	0.000300691590659	0.000424133177818	0.000461510060919	0.000526592943655	0.000102923013586	0.000124797204543	0.00033576362241	0.000427606260156	0.000191570881226	0.000224668613795	0.000471401634192	0.000487567040468	0.000197843505787	0.000347826086957	0.000283446712018	0.000544415207331	0.000216731686173	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39;f__	0.0	0.0	0.0	0.0	0.000184604024368	0.0	0.0	0.0	0.0	0.0	9.5785440613e-05	0.000112334306897	0.0	0.0	9.89217528935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224668613795	0.0	0.0	0.0	0.0	0.000283446712018	9.07358678886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-101;f__SHA-31	0.0	0.0	0.0	0.0	9.23020121839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__	0.0	0.0	0.00010023053022	0.0	0.000184604024368	0.000131648235914	0.0	0.0	0.0	0.0	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Bljii12;o__;f__	8.53460783477e-05	0.0	0.000701613711537	0.000318099883363	0.000461510060919	0.000263296471827	0.000154384520379	0.000623986022713	0.000479662317728	0.000684170016249	0.000574712643678	0.000898674455179	0.000785669390321	0.000609458800585	0.00029676525868	0.0	0.000708616780045	0.00063515107522	0.0	0.0	0.0	0.00019714144899	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi (class);o__Roseiflexales;f__	0.0	0.0	0.0	0.0	9.23020121839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi (class);o__Roseiflexales;f__Kouleothrixaceae	0.000170692156695	0.0	0.00010023053022	0.000106033294454	0.000276906036552	0.000263296471827	5.14615067929e-05	0.0	4.79662317728e-05	8.55212520311e-05	0.000287356321839	0.0	0.000235700817096	0.000365675280351	0.0	0.0	0.0	0.000272207603666	0.0	0.0	8.19403474271e-05	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi-4;o__;f__	0.0	0.0	0.0	0.000106033294454	0.0	0.000131648235914	5.14615067929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.07358678886e-05	0.0	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__SOGA31;o__;f__	0.000256038235043	0.000911410864017	0.00280645484615	0.00148446612236	0.00184604024368	0.00250131648236	0.000102923013586	0.000873580431798	0.0028300076746	0.0024801163089	0.00277777777778	0.00168501460346	0.00282840980515	0.00134080936129	0.00178059155208	0.000231884057971	0.00255102040816	0.00244986843299	0.000541829215431	0.000434933890049	0.000327761389708	0.000295712173484	0.000220588235294	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__TK17;o__;f__	0.000170692156695	0.000182282172803	0.0010023053022	0.000424133177818	0.00138453018276	0.00105318588731	0.000205846027172	0.00124797204543	0.000911358403684	0.0011117762764	0.00153256704981	0.000674005841384	0.000942803268385	0.000975134080936	0.000791374023148	0.0	0.00127551020408	0.000816622810997	0.000325097529259	0.000434933890049	0.000819403474271	0.000492853622474	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__;f__	0.0	0.0	0.000200461060439	0.000106033294454	9.23020121839e-05	0.0	0.0	0.0	9.59324635457e-05	0.000171042504062	9.5785440613e-05	0.000112334306897	0.0	0.0	9.89217528935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__HN1-15;f__	8.53460783477e-05	0.0	0.0010023053022	0.000742233061181	0.000646114085287	0.000921537651395	0.000102923013586	0.000748783227256	0.000527628549501	0.0011117762764	0.000383141762452	0.000224668613795	0.000549968573224	0.000731350560702	0.000494608764467	0.0	0.000425170068027	0.000544415207331	0.0	8.69867780097e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Thermomicrobiales;f__	0.0	0.00054684651841	0.000501152651098	0.000742233061181	0.000738416097471	0.000526592943655	0.00036023054755	0.000374391613628	0.000191864927091	0.000256563756093	0.000287356321839	0.000561671534487	0.00039283469516	0.000731350560702	0.000395687011574	0.0	0.000566893424036	0.000453679339443	0.0	0.0	8.19403474271e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__;o__;f__	0.000512076470086	0.000911410864017	0.0	0.000106033294454	9.23020121839e-05	0.0	0.000205846027172	0.0	0.00033576362241	8.55212520311e-05	9.5785440613e-05	0.0	0.000157133878064	0.0	0.000197843505787	0.0	0.0	0.000544415207331	0.00086692674469	0.000434933890049	0.00188462799082	0.00137999014293	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__;o__Chroococcales;f__	0.0	0.0	0.00010023053022	0.0	0.0	0.0	0.0	0.0	0.000143898695318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__;o__Chroococcales;f__Prochlorococcaceae	8.53460783477e-05	0.00145825738243	0.000200461060439	0.000212066588909	0.000369208048735	0.000263296471827	0.000154384520379	0.000124797204543	0.000143898695318	0.000513127512187	0.000287356321839	0.000449337227589	0.000235700817096	0.000121891760117	0.00029676525868	0.0	0.000425170068027	0.000453679339443	0.000216731686173	0.0	0.000327761389708	9.85707244948e-05	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__S15B-MN24;o__;f__	0.0	0.0	0.00010023053022	0.000106033294454	0.0	0.000131648235914	5.14615067929e-05	0.0	4.79662317728e-05	0.0	9.5785440613e-05	0.000224668613795	0.0	0.000121891760117	9.89217528935e-05	0.0	0.0	9.07358678886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__SM1D11;o__;f__	0.0	0.0	0.000501152651098	0.0	0.000184604024368	0.000263296471827	0.000102923013586	0.0	4.79662317728e-05	0.0	0.000191570881226	0.000674005841384	0.000235700817096	0.000121891760117	9.89217528935e-05	0.0	0.000141723356009	9.07358678886e-05	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__mle1-12;o__;f__	8.53460783477e-05	0.000182282172803	0.0	0.0	0.000184604024368	0.0	0.0	0.0	9.59324635457e-05	0.0	9.5785440613e-05	0.0	7.85669390321e-05	0.0	0.0	0.0	0.0	9.07358678886e-05	0.0	0.0	8.19403474271e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia (class);o__;f__	0.0	0.0	0.0	0.0	9.23020121839e-05	0.000131648235914	0.0	0.000124797204543	0.000239831158864	0.0	0.000478927203065	0.0	7.85669390321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia (class);o__Elusimicrobiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79662317728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__	0.0	0.0	0.0	0.000106033294454	0.0	0.000263296471827	5.14615067929e-05	0.0	0.0	0.0	9.5785440613e-05	0.000112334306897	0.0	0.0	9.89217528935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	0.000256038235043	0.000364564345607	0.00791821188734	0.00477149825045	0.00443049658483	0.00526592943655	0.000102923013586	0.00311993011357	0.00537221795856	0.00786795518686	0.00699233716475	0.00314536059313	0.0109208045255	0.00682593856655	0.00890295776041	0.0	0.00552721088435	0.00689592595953	0.000433463372345	0.0	8.19403474271e-05	0.00019714144899	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.000256038235043	0.0	0.00320737696702	0.00307496553918	0.00101532213402	0.00118483412322	0.000102923013586	0.000873580431798	0.00067152724482	0.000684170016249	0.00421455938697	0.00101100876208	0.00243557510999	0.00560702096538	0.000692452270254	0.0	0.00127551020408	0.0031757553761	0.000108365843086	8.69867780097e-05	0.000409701737135	0.00019714144899	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.00674234018947	0.0273423259205	0.145935652	0.180574700456	0.171312534613	0.205371248025	0.00545491972005	0.0887308124298	0.125719493477	0.143932267168	0.153352490421	0.0894181082903	0.179289754871	0.200390053632	0.175586111386	0.00521739130435	0.153486394558	0.212049723256	0.0186389250108	0.00635003479471	0.0203212061619	0.00916707737802	0.00411764705882	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.0	0.0	0.00010023053022	0.000106033294454	0.0	0.0	0.0	0.000124797204543	4.79662317728e-05	8.55212520311e-05	0.000191570881226	0.0	0.0	0.0	0.000197843505787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.00102415294017	0.000911410864017	0.0131301994588	0.0176015268794	0.0109839394499	0.0113217482886	0.00036023054755	0.0049918881817	0.0208173445894	0.013683400325	0.0130268199234	0.0042687036621	0.0132778126964	0.0134080936129	0.0146404194282	0.00104347826087	0.0077947845805	0.0102531530714	0.00130039011704	0.000869867780097	0.000327761389708	0.000788565795959	0.000661764705882	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.000256038235043	0.00236966824645	0.024656710434	0.020994592302	0.0243677312165	0.0313322801474	0.000308769040758	0.0159740421815	0.025757866462	0.0316428632515	0.0260536398467	0.0147157942035	0.0282840980515	0.0265724037055	0.0505490157286	0.000579710144928	0.0206916099773	0.0193267398603	0.00357607282185	0.000347947112039	0.000983284169125	0.00128141941843	0.000367647058824	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	0.000106033294454	9.23020121839e-05	0.0	0.0	0.000124797204543	0.0	0.0	9.5785440613e-05	0.000112334306897	7.85669390321e-05	0.000121891760117	0.0	0.0	0.0	9.07358678886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	0.0	0.00164053955523	0.00230530219505	0.00222669918354	0.00203064426805	0.0028962611901	0.0	0.000623986022713	0.00513238679969	0.00564440263405	0.00210727969349	0.000449337227589	0.00274984286612	0.00243783520234	0.00959541003067	0.0	0.0031179138322	0.00163324562199	0.000758560901604	0.0	0.0	0.000591424346969	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	0.0	0.0	0.00010023053022	0.0	0.000184604024368	0.000131648235914	0.0	0.0	4.79662317728e-05	0.0	9.5785440613e-05	0.0	7.85669390321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79662317728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
