Taxon	SKB8.640193	SKD9.640182	SKB1.640202	SKB6.640176	SKM3.640197	SKM1.640183	SKM7.640188	SKM4.640180	SKD6.640190	SKD3.640198	SKB2.640194	SKM5.640177	SKB3.640195	SKB5.640181	SKD2.640178	SKM8.640201	SKM2.640199	SKB4.640189	SKD7.640191	SKB7.640196	SKB9.640200	SKD8.640184	SKM9.640192	SKM6.640187	SKD4.640185	SKD1.640179
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Tsukamurellaceae;g__Tsukamurella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89217528935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Williamsiaceae;g__Williamsia	0.0	0.0	0.0	0.000424133177818	0.0	0.000131648235914	0.0	0.0	4.79662317728e-05	8.55212520311e-05	0.0	0.000112334306897	0.000157133878064	0.000121891760117	9.89217528935e-05	0.0	0.0	0.000181471735777	0.0	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Actinomycetales;f__Yaniellaceae;g__Yaniella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79662317728e-05	0.0	9.5785440613e-05	0.0	0.0	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Euzebiales;f__Euzebiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89217528935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Euzebiales;f__Euzebiaceae;g__Euzebia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124797204543	0.000239831158864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__MC47;f__;g__	0.000512076470086	0.0	0.00320737696702	0.00381719860036	0.00221524829241	0.00236966824645	0.0	0.00162236365905	0.0023023791251	0.00290772256906	0.00421455938697	0.00269602336554	0.00369264613451	0.00329107752316	0.00504500939757	0.000231884057971	0.00240929705215	0.00263134016877	0.000650195058518	0.000347947112039	0.000327761389708	0.0	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	8.53460783477e-05	0.000182282172803	0.0	0.0	0.000369208048735	0.000131648235914	0.0	0.000124797204543	4.79662317728e-05	0.000171042504062	0.000191570881226	0.000112334306897	7.85669390321e-05	0.000243783520234	0.0	0.000115942028986	0.0	9.07358678886e-05	0.000108365843086	0.0	0.0	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Solirubrobacterales;f__;g__	0.000768114705129	0.00729128691214	0.00320737696702	0.00519563142827	0.00239985231678	0.0019747235387	0.000771922601894	0.00237114688631	0.00762663085188	0.00692722141452	0.00354406130268	0.00292069197933	0.00259270898806	0.00353486104339	0.00642991393807	0.000347826086957	0.00226757369615	0.00462752926232	0.00260078023407	0.000608907446068	0.000409701737135	0.00177427304091	0.000367647058824	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Solirubrobacterales;f__Patulibacteraceae;g__	8.53460783477e-05	0.0	0.00010023053022	0.000742233061181	0.0	0.000263296471827	0.0	0.0	0.000287797390637	0.000256563756093	0.000287356321839	0.000224668613795	0.000628535512256	0.000365675280351	0.00029676525868	0.000115942028986	0.000425170068027	0.000544415207331	0.000108365843086	0.0	8.19403474271e-05	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Solirubrobacterales;f__Patulibacteraceae;g__Patulibacter	0.0	0.0	0.00010023053022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__Solirubrobacterales;f__Solirubrobacteraceae;g__	0.000938806861825	0.00145825738243	0.00370852961812	0.00328703212809	0.00175373823149	0.0028962611901	0.000257307533965	0.00137276924997	0.00316577129701	0.00307876507312	0.0036398467433	0.000786340148281	0.00259270898806	0.00182837640176	0.00316549609259	0.0	0.00184240362812	0.00426458579076	0.00086692674469	0.000173973556019	0.000737463126844	0.000295712173484	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria (class);o__koll13;f__;g__	0.000256038235043	0.000729128691214	0.00140322742307	0.000742233061181	0.00249215432896	0.00171142706688	0.00036023054755	0.000998377636341	0.00326170376055	0.000427606260156	0.000862068965517	0.00179734891036	0.00109993714645	0.000731350560702	0.000395687011574	0.000347826086957	0.00212585034014	0.000453679339443	0.000216731686173	8.69867780097e-05	0.0	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__BRC1;c__PRR-11;o__;f__;g__	0.0	0.00054684651841	0.000902074771976	0.00106033294454	0.00166143621931	0.00157977883096	0.000154384520379	0.000748783227256	0.000383729854183	0.000855212520311	0.000766283524904	0.000561671534487	0.000707102451288	0.000487567040468	0.000692452270254	0.0	0.000708616780045	0.000362943471554	0.000433463372345	0.0	8.19403474271e-05	0.0	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.000102923013586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000579710144928	0.0	0.0	0.0	0.0	0.0	0.0	0.000294117647059	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__;o__;f__;g__Candidatus Amoebophilus	0.0	0.0	0.00010023053022	0.000106033294454	0.0	0.0	0.0	0.0	4.79662317728e-05	8.55212520311e-05	9.5785440613e-05	0.0	0.0	0.000121891760117	0.0	0.0	0.0	9.07358678886e-05	0.0	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.000131648235914	0.0	0.0	0.0	0.0	0.0	0.000112334306897	0.0	0.0	9.89217528935e-05	0.0	0.000141723356009	0.0	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	0.0	0.0	0.0	0.0	9.23020121839e-05	0.0	0.0	0.0	4.79662317728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__;f__;g__	8.53460783477e-05	0.00109369303682	0.0010023053022	0.00243876577245	0.000646114085287	0.000131648235914	0.000154384520379	0.000623986022713	0.00124712202609	0.00230907380484	0.000766283524904	0.000786340148281	0.000942803268385	0.00170648464164	0.00425363537442	0.000115942028986	0.000992063492063	0.00117956628255	0.00130039011704	0.000260960334029	8.19403474271e-05	0.000295712173484	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Cryomorphaceae;g__	0.00230434411539	0.000182282172803	0.00010023053022	0.0	0.0	0.000263296471827	5.14615067929e-05	0.000374391613628	0.000191864927091	8.55212520311e-05	9.5785440613e-05	0.000449337227589	0.000157133878064	0.000121891760117	9.89217528935e-05	0.0	0.000141723356009	0.000181471735777	0.000433463372345	0.00191370911621	0.000819403474271	0.00019714144899	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__	0.0	0.00127597520962	0.000200461060439	0.000636199766727	0.00129222817057	0.000658241179568	0.00128653766982	0.00112317484088	0.000959324635457	0.000342085008125	0.000383141762452	0.00179734891036	0.000235700817096	0.000609458800585	0.000593530517361	0.00266666666667	0.000850340136054	0.000725886943109	0.00108365843086	0.000347947112039	8.19403474271e-05	0.00335140463282	0.00227941176471	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.19403474271e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Chryseobacterium	0.0	0.0	0.000300691590659	0.000106033294454	0.0	0.000394944707741	0.00154384520379	0.0	9.59324635457e-05	0.000171042504062	0.0	0.000112334306897	7.85669390321e-05	0.0	0.0	0.000231884057971	0.000141723356009	0.000181471735777	0.0	8.69867780097e-05	0.0	0.0	0.000294117647059	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.0288469744815	0.00164053955523	0.000701613711537	0.001166366239	0.00138453018276	0.000789889415482	0.0102923013586	0.00237114688631	0.00182271680737	0.000940733772342	0.00124521072797	0.00483037519659	0.00180703959774	0.00121891760117	0.000989217528935	0.0117101449275	0.00127551020408	0.00108883041466	0.00119202427395	0.0235734168406	0.0284333005572	0.000788565795959	0.0226470588235	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Kaistella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124797204543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.07358678886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Wautersiella	0.000938806861825	0.000182282172803	0.000200461060439	0.000848266355636	0.000738416097471	0.000263296471827	0.000720461095101	0.00049918881817	0.000719493476592	0.000427606260156	0.000766283524904	0.00168501460346	0.00039283469516	0.00121891760117	0.000593530517361	0.000347826086957	0.000141723356009	0.00181471735777	0.00216731686173	0.000521920668058	0.000491642084562	0.00118284869394	0.000808823529412	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Zhouia	0.0	0.0	0.0	0.0	0.0	0.0	5.14615067929e-05	0.0	0.0	0.0	0.0	0.000224668613795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__;g__	0.010070837245	0.0785636164783	0.0264608599779	0.0231152581911	0.0316595901791	0.0227751448131	0.0124022231371	0.027829776613	0.0448963929394	0.063200205251	0.0367816091954	0.0377443271175	0.0326838466373	0.0349829351536	0.050153328717	0.00788405797101	0.0273526077098	0.0390164231921	0.131772865193	0.0110473208072	0.01401179941	0.057762444554	0.00602941176471	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__;g__Chitinophaga	0.00332849705556	0.00637987604812	0.00340783802746	0.000530166472272	0.000461510060919	0.000526592943655	0.0537258130918	0.00449269936353	0.000287797390637	0.00076969126828	0.002969348659	0.00134801168277	0.00164990571967	0.000365675280351	0.000890295776041	0.0543768115942	0.000850340136054	0.000362943471554	0.020047680971	0.0142658315936	0.00753851196329	0.0112370625924	0.0311029411765	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__;g__Flavisolibacter	0.000512076470086	0.00054684651841	0.0046106043901	0.00561976460609	0.00396898652391	0.00302790942601	0.000668999588308	0.00549107699988	0.00417306216424	0.00504575386984	0.00613026819923	0.0041563693552	0.0063639220616	0.00670404680644	0.00474824413889	0.000579710144928	0.00184240362812	0.00662371835587	0.00119202427395	0.000434933890049	0.000491642084562	0.000492853622474	0.000220588235294	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__;g__Niabella	0.0	0.00710900473934	0.0	0.0	0.0	0.0	0.000154384520379	0.000374391613628	0.000383729854183	0.000342085008125	0.0	0.000224668613795	0.000157133878064	0.0	0.00029676525868	0.000579710144928	0.000141723356009	0.000453679339443	0.00346770697876	0.00243562978427	0.00155686660111	0.00285855101035	0.000294117647059	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__;g__Niastella	0.000170692156695	0.0	0.0	0.000318099883363	9.23020121839e-05	0.0	0.0	0.000124797204543	0.0	0.000171042504062	0.0	0.0	7.85669390321e-05	0.0	0.0	0.000115942028986	0.0	0.0	0.000325097529259	0.000956854558107	0.00434283841363	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__;g__Segetibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124797204543	0.0	0.0	0.0	0.000112334306897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Cyclobacteriaceae;g__	0.0	0.0	0.00010023053022	0.0	9.23020121839e-05	0.000131648235914	0.0	0.0	4.79662317728e-05	8.55212520311e-05	0.0	0.000224668613795	7.85669390321e-05	0.000121891760117	0.0	0.0	0.0	0.000181471735777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Cyclobacteriaceae;g__Algoriphagus	0.000170692156695	0.0	0.000501152651098	0.001166366239	0.000830718109655	0.00184307530279	0.00298476739399	0.00287033570448	0.000479662317728	8.55212520311e-05	0.000287356321839	0.00393170074141	0.000864236329353	0.00158459288152	0.000593530517361	0.00208695652174	0.0015589569161	0.00217766082933	0.0	0.0	8.19403474271e-05	0.0	0.00147058823529	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flammeovirgaceae;g__	0.0	0.0	0.00160368848351	0.000212066588909	0.00138453018276	0.000263296471827	0.000257307533965	0.000748783227256	0.000575594781274	0.000342085008125	0.000670498084291	0.000674005841384	0.000785669390321	0.000853242320819	0.000494608764467	0.000463768115942	0.000141723356009	0.000725886943109	0.000108365843086	0.0	0.0	0.0	0.000441176470588	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flammeovirgaceae;g__Fulvivirga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124797204543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flammeovirgaceae;g__Sporocytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59324635457e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flexibacteraceae;g__	0.0	0.0	0.00120276636263	0.000848266355636	0.0023075503046	0.00157977883096	0.000102923013586	0.00149756645451	0.00143898695318	0.00145386128453	0.00172413793103	0.00213435183105	0.00290697674419	0.000975134080936	0.00138490454051	0.0	0.0015589569161	0.00136103801833	0.000108365843086	0.0	0.0	0.00019714144899	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flexibacteraceae;g__Adhaeribacter	0.0	0.0	0.0	0.0	9.23020121839e-05	0.000526592943655	0.0	0.000249594409085	9.59324635457e-05	8.55212520311e-05	0.000191570881226	0.000337002920692	0.000157133878064	0.000121891760117	0.0	0.0	0.000141723356009	0.000181471735777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flexibacteraceae;g__Cytophaga	0.00708372450286	0.0136711629603	0.0304700811867	0.0225850917188	0.053719771091	0.0348867825171	0.024598600247	0.0405590914764	0.0322333077513	0.030189001967	0.0377394636015	0.0504381037969	0.0449402891263	0.0171867381765	0.0221584726481	0.0282898550725	0.0388321995465	0.0224117593685	0.0107282184655	0.00339248434238	0.0114716486398	0.00542138984722	0.0105147058824	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flexibacteraceae;g__Dyadobacter	0.000341384313391	0.00437477214728	0.000200461060439	0.000424133177818	9.23020121839e-05	0.000658241179568	0.0169308357349	0.000873580431798	0.000863392171911	0.000256563756093	9.5785440613e-05	0.000449337227589	0.000235700817096	0.000243783520234	0.0014838262934	0.047884057971	0.000283446712018	0.00127030215044	0.00422626788036	0.0147877522617	0.00704686987873	0.0174470182356	0.03375	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flexibacteraceae;g__Hymenobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89217528935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Flexibacteraceae;g__Pontibacter	0.0	0.0	0.0	0.0	0.000184604024368	0.000131648235914	0.0	0.0	0.000191864927091	0.000256563756093	9.5785440613e-05	0.000112334306897	0.000157133878064	0.0	9.89217528935e-05	0.0	0.000283446712018	9.07358678886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Rhodothermaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.55212520311e-05	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Saprospiraceae;g__	0.0	0.0	0.0010023053022	0.000318099883363	0.00147683219494	0.00157977883096	0.000102923013586	0.000374391613628	0.000719493476592	0.000684170016249	0.00153256704981	0.000337002920692	0.00204274041483	0.0	0.00029676525868	0.0	0.00141723356009	9.07358678886e-05	0.0	0.0	8.19403474271e-05	0.0	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	0.000853460783477	0.011119212541	0.00290668537637	0.00265083236136	0.00332287243862	0.00342285413375	0.00252161383285	0.00623986022713	0.00594781273983	0.00530231762593	0.00287356321839	0.00786340148281	0.0039283469516	0.00402242808386	0.00375902660995	0.00127536231884	0.00269274376417	0.00372017058343	0.011270047681	0.00165274878219	0.000491642084562	0.00167570231641	0.000882352941176	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Olivibacter	0.0	0.0184104994532	0.0	0.0	0.000184604024368	0.0	0.0	0.000124797204543	0.00302187260169	0.0	0.000191570881226	0.0	0.000157133878064	0.000121891760117	0.0	0.0	0.0	0.0	0.0963372345037	0.0	0.0	0.110793494332	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Parapedobacter	0.0	0.0	0.0	0.000106033294454	0.000184604024368	0.0	0.00102923013586	0.000998377636341	0.000143898695318	8.55212520311e-05	9.5785440613e-05	0.000224668613795	0.0	0.000121891760117	0.0	0.000695652173913	0.0	9.07358678886e-05	0.000108365843086	0.0	0.0	0.0	0.000220588235294	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	0.00460868823078	0.000729128691214	0.00120276636263	0.000212066588909	0.000461510060919	0.000658241179568	0.00123507616303	0.000998377636341	0.00067152724482	0.00145386128453	0.000383141762452	0.000561671534487	0.000549968573224	0.000243783520234	0.000791374023148	0.0024347826087	0.000708616780045	0.000453679339443	0.00205895101864	0.00287056367432	0.00229432972796	0.0241498275012	0.00139705882353	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	0.0185200990015	0.0113014947138	0.000701613711537	0.00445339836709	0.000553812073103	0.000394944707741	0.0155413750515	0.0106077623861	0.000815425940138	0.000342085008125	0.000478927203065	0.0111210963828	0.0	0.00353486104339	0.0	0.008	0.000141723356009	0.00798475637419	0.0340268747291	0.062282533055	0.107096034087	0.048398225727	0.0152941176471	0.0	0.0	0.0
k__Bacteria;p__CCM11b;c__;o__;f__;g__	0.0	0.0	0.00010023053022	0.0	0.000184604024368	0.0	0.0	0.000249594409085	0.0	8.55212520311e-05	0.000191570881226	0.000112334306897	0.0	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiae (class);o__Chlamydiales;f__;g__	0.0	0.0	0.00010023053022	0.0	0.000276906036552	0.0	0.0	0.000124797204543	0.0	8.55212520311e-05	0.0	0.0	0.000157133878064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiae (class);o__Chlamydiales;f__Parachlamydiaceae;g__Candidatus Protochlamydia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiae (class);o__Chlamydiales;f__Rhabdochlamydiaceae;g__Candidatus Rhabdochlamydia	0.0	0.0	0.00010023053022	0.000106033294454	0.0	0.0	0.0	0.0	0.0	0.0	9.5785440613e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__;o__;f__;g__	0.0	0.0	0.0	0.0	9.23020121839e-05	0.0	0.0	0.0	0.000143898695318	0.0	0.0	0.000112334306897	7.85669390321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__BSV19;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112334306897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79662317728e-05	0.0	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__ZB1;o__;f__;g__	0.0	0.0	0.00010023053022	0.0	0.000461510060919	0.000526592943655	0.0	0.000124797204543	9.59324635457e-05	0.0	0.000191570881226	0.000112334306897	0.000157133878064	0.0	9.89217528935e-05	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	0.0	0.0	0.0	0.0	9.23020121839e-05	0.000131648235914	0.0	0.0	0.0	0.0	0.0	0.000112334306897	7.85669390321e-05	0.0	0.0	0.0	0.000283446712018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A4b;f__;g__	0.000853460783477	0.00145825738243	0.00150345795329	0.00222669918354	0.00406128853609	0.00394944707741	0.00205846027172	0.00336952452265	0.00297390636992	0.00196698879672	0.00229885057471	0.00370703212761	0.00267127592709	0.00219405168211	0.00187951330498	0.00173913043478	0.00368480725624	0.00281281190455	0.000433463372345	0.0	0.000655522779417	0.000492853622474	0.00102941176471	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26;f__;g__	0.0	0.0	0.000701613711537	0.000106033294454	0.000461510060919	0.000394944707741	0.0	0.000249594409085	0.00239831158864	0.000598648764218	0.000191570881226	0.00112334306897	0.000707102451288	0.0	0.00276980908102	0.0	0.00127551020408	0.000181471735777	0.0	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea	8.53460783477e-05	0.000182282172803	0.000300691590659	0.000424133177818	0.000461510060919	0.000526592943655	0.000102923013586	0.000124797204543	0.00033576362241	0.000427606260156	0.000191570881226	0.000224668613795	0.000471401634192	0.000487567040468	0.000197843505787	0.000347826086957	0.000283446712018	0.000544415207331	0.000216731686173	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39;f__;g__	0.0	0.0	0.0	0.0	0.000184604024368	0.0	0.0	0.0	0.0	0.0	9.5785440613e-05	0.000112334306897	0.0	0.0	9.89217528935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224668613795	0.0	0.0	0.0	0.0	0.000283446712018	9.07358678886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-101;f__SHA-31;g__	0.0	0.0	0.0	0.0	9.23020121839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__	0.0	0.0	0.00010023053022	0.0	0.000184604024368	0.000131648235914	0.0	0.0	0.0	0.0	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Bljii12;o__;f__;g__	8.53460783477e-05	0.0	0.000701613711537	0.000318099883363	0.000461510060919	0.000263296471827	0.000154384520379	0.000623986022713	0.000479662317728	0.000684170016249	0.000574712643678	0.000898674455179	0.000785669390321	0.000609458800585	0.00029676525868	0.0	0.000708616780045	0.00063515107522	0.0	0.0	0.0	0.00019714144899	7.35294117647e-05	0.0	0.0	0.0
